clip_id,dataset_id,fold_r,split,soundscape,masker,smr_db,is_common_stimulus,audio_asset,video_asset,video_asset_id,start_s,end_s,licence_spdx,n_responses,mean_PAQ1_pleasant,mean_PAQ2_vibrant,mean_PAQ3_eventful,mean_PAQ4_chaotic,mean_PAQ5_annoying,mean_PAQ6_monotonous,mean_PAQ7_uneventful,mean_PAQ8_calm,mean_appropriate,mean_ISOPleasant,mean_ISOEventful,LAeq_dBA,loudness_N_sone,sharpness_S_acum,roughness_R_asper,fluctuation_strength_F_vacil,tonality_T_tu
ARAUS_018777,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,water_00013.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,0.237437,-0.262563,65.62,20.2,1.24,0.0366,0.0134,0.227
ARAUS_018778,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,water_00019.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,0.176777,0.073223,63.79,17.5,1.31,0.0304,0.0127,0.306
ARAUS_018779,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,water_00021.wav,-3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,0.03033,-0.176777,65.14,20.5,1.72,0.0268,0.0117,0.253
ARAUS_018780,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,water_00021.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,0.573223,-0.133883,63.7,17.9,1.51,0.0292,0.0128,0.307
ARAUS_018781,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,water_00022.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,1.0,3.0,4.0,4.0,5.0,5.0,2.0,2.0,2.0,-0.707107,0.207107,67.76,20.8,1.4,0.038,0.0181,0.163
ARAUS_018782,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,water_00048.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,0.207107,-0.042893,63.45,16.7,1.29,0.0316,0.0133,0.33
ARAUS_018783,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,water_00050.wav,-3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,-0.323223,0.28033,67.02,22.8,1.48,0.0337,0.0115,0.15
ARAUS_018784,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,water_00055.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,3.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,0.353553,0.353553,64.36,18.4,1.42,0.0305,0.0138,0.275
ARAUS_018785,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,water_00065.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,0.426777,0.176777,63.52,16.5,1.19,0.0324,0.0132,0.333
ARAUS_018786,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,water_00067.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,2.0,-0.323223,0.073223,64.1,17.6,1.31,0.0314,0.0133,0.315
ARAUS_018787,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,water_00068.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,0.03033,-0.323223,64.62,18.7,1.49,0.0376,0.0168,0.286
ARAUS_018788,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,water_00072.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,-0.28033,0.073223,63.52,16.6,1.29,0.0336,0.0171,0.351
ARAUS_018789,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,water_00077.wav,-3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,0.176777,0.323223,66.34,20.2,1.36,0.0351,0.0129,0.205
ARAUS_018790,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,water_00079.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,0.133883,0.21967,63.95,17.5,1.34,0.0321,0.0131,0.292
ARAUS_018791,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00003.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,2.0,2.0,1.0,1.0,3.0,2.0,5.0,2.0,0.426777,-0.366117,65.71,19.3,1.19,0.034,0.0155,0.384
ARAUS_018792,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00003.wav,-3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,0.103553,-0.146447,64.67,18.0,1.18,0.0333,0.0148,0.381
ARAUS_018793,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00005.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,-0.25,-0.06066,65.99,19.8,1.12,0.0375,0.013,0.283
ARAUS_018794,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00005.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,64.07,17.2,1.13,0.0349,0.0136,0.334
ARAUS_018795,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00024.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,-0.207107,-0.207107,68.46,26.7,1.27,0.034,0.0112,0.635
ARAUS_018796,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00024.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,0.176777,-0.012563,63.72,17.5,1.19,0.0327,0.0131,0.349
ARAUS_018797,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00029.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,5.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,0.06066,-0.146447,66.76,22.6,1.47,0.0302,0.0115,0.172
ARAUS_018798,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00029.wav,-3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,0.0,-0.06066,65.31,20.2,1.41,0.0296,0.0118,0.224
ARAUS_018799,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00033.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,4.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,0.676777,0.383883,63.91,18.7,1.71,0.0275,0.0133,0.299
ARAUS_018800,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00033.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,2.0,0.676777,-0.323223,63.52,17.8,1.59,0.0292,0.0136,0.316
ARAUS_018801,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00037.wav,-3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,3.0,3.0,1.0,2.0,4.0,5.0,4.0,4.0,0.353553,-0.5,65.53,20.8,1.73,0.028,0.013,0.238
ARAUS_018802,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00037.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,3.0,2.0,2.0,3.0,5.0,4.0,3.0,4.0,-0.073223,-0.426777,63.49,17.2,1.44,0.0311,0.0135,0.322
ARAUS_018803,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00039.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,4.0,5.0,2.0,4.0,2.0,1.0,2.0,2.0,-0.06066,0.56066,65.94,20.5,1.36,0.0358,0.0127,0.21
ARAUS_018804,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00039.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,5.0,0.323223,0.133883,64.75,18.7,1.32,0.0348,0.0131,0.262
ARAUS_018805,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00040.wav,-3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,0.28033,-0.323223,65.29,19.9,1.43,0.0304,0.0117,0.259
ARAUS_018806,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00040.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,64.36,18.5,1.37,0.0303,0.0122,0.292
ARAUS_018807,ARAUS,5,train,R0035_segment_binaural_44100_1.wav,wind_00040.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,5.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,0.603553,-0.25,63.45,16.8,1.26,0.0317,0.0132,0.337
ARAUS_018808,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00015.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,-0.25,0.146447,65.36,16.8,1.13,0.0419,0.0226,0.416
ARAUS_018809,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00016.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,3.0,2.0,1.0,2.0,4.0,5.0,4.0,4.0,0.353553,-0.603553,66.88,18.0,1.46,0.0322,0.0339,0.499
ARAUS_018810,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00016.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,-0.5,0.0,64.83,17.4,1.36,0.0328,0.025,0.457
ARAUS_018811,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00017.wav,-3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,-0.207107,0.085786,64.62,17.3,1.19,0.0334,0.0434,0.452
ARAUS_018812,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00021.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,0.28033,0.53033,68.47,19.4,1.52,0.037,0.0253,0.391
ARAUS_018813,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00027.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,0.103553,0.353553,63.98,16.8,1.17,0.0341,0.0199,0.41
ARAUS_018814,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00032.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,-0.353553,0.457107,64.15,17.4,1.19,0.0323,0.0334,0.399
ARAUS_018815,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00036.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,3.0,2.0,1.0,2.0,4.0,5.0,5.0,4.0,0.426777,-0.676777,63.87,16.9,1.19,0.034,0.0209,0.407
ARAUS_018816,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00041.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,-0.353553,0.207107,67.66,18.2,1.3,0.042,0.0978,0.457
ARAUS_018817,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00041.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,3.0,1.0,1.0,3.0,2.0,5.0,2.0,4.0,0.146447,-0.414214,63.94,16.9,1.19,0.0345,0.0327,0.421
ARAUS_018818,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00043.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,5.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,5.0,0.75,-0.31066,64.19,16.9,1.21,0.034,0.024,0.449
ARAUS_018819,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00045.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,0.0,0.396447,63.76,17.4,1.24,0.0319,0.023,0.409
ARAUS_018820,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00050.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,-0.146447,-0.207107,63.82,16.9,1.15,0.0331,0.0219,0.622
ARAUS_018821,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00054.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,1.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,3.0,-0.56066,0.103553,66.11,18.4,1.27,0.0326,0.0658,0.48
ARAUS_018822,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00061.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,-0.176777,0.426777,65.09,18.5,1.4,0.0313,0.0208,0.441
ARAUS_018823,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00066.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,0.28033,0.133883,63.66,16.6,1.15,0.0336,0.0267,0.448
ARAUS_018824,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00075.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,5.0,0.25,0.207107,64.93,17.2,1.18,0.0331,0.147,0.445
ARAUS_018825,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,bird_00080.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,5.0,5.0,4.0,2.0,3.0,-0.323223,-0.426777,65.77,17.8,1.27,0.0375,0.0737,0.397
ARAUS_018826,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00003.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,-0.28033,-0.28033,67.66,22.3,1.36,0.0335,0.0165,0.365
ARAUS_018827,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00003.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,1.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,-0.457107,0.353553,64.92,18.7,1.27,0.0328,0.0148,0.367
ARAUS_018828,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00004.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,1.0,4.0,4.0,5.0,5.0,3.0,3.0,1.0,1.0,-0.633883,0.46967,67.71,24.5,1.48,0.0971,0.013,0.247
ARAUS_018829,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00004.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,-0.28033,0.073223,63.82,17.6,1.28,0.0342,0.0161,0.369
ARAUS_018830,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00017.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,-0.426777,0.426777,64.95,19.9,1.41,0.0318,0.0138,0.307
ARAUS_018831,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00017.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,5.0,0.176777,0.03033,64.24,18.5,1.34,0.0325,0.0147,0.34
ARAUS_018832,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00020.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,1.0,1.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-0.487437,-0.487437,68.76,24.7,1.39,0.0351,0.0265,0.455
ARAUS_018833,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00020.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,-0.176777,-0.03033,65.55,19.9,1.31,0.0337,0.0201,0.388
ARAUS_018834,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00023.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,-0.457107,0.353553,64.19,17.9,1.28,0.0327,0.0184,0.376
ARAUS_018835,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00023.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,4.0,3.0,5.0,4.0,3.0,4.0,1.0,1.0,-0.323223,0.262563,63.81,17.3,1.23,0.033,0.0174,0.388
ARAUS_018836,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00028.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,1.0,1.0,1.0,1.0,5.0,4.0,5.0,2.0,3.0,-0.56066,-0.707107,67.72,24.1,1.61,0.033,0.0139,0.352
ARAUS_018837,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00028.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,-0.292893,-0.146447,65.03,20.0,1.47,0.0309,0.0141,0.37
ARAUS_018838,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00034.wav,-3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,-0.207107,0.5,66.1,21.0,1.41,0.0328,0.0167,0.308
ARAUS_018839,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00034.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,-0.28033,0.426777,64.26,18.1,1.31,0.0327,0.0158,0.361
ARAUS_018840,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00034.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,2.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,-0.457107,0.353553,63.84,17.4,1.26,0.0331,0.0161,0.38
ARAUS_018841,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00035.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,-0.426777,0.03033,64.89,18.5,1.29,0.0334,0.0924,0.388
ARAUS_018842,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,construction_00035.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,4.0,5.0,4.0,2.0,1.0,1.0,3.0,4.0,0.353553,0.707107,63.82,17.2,1.22,0.0333,0.0336,0.396
ARAUS_018843,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,silence_00005.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,4,2.5,2.5,3.0,3.25,3.0,2.75,2.75,2.25,3.25,-0.14330575,0.08080575,63.37,16.3,1.13,0.0341,0.0171,0.412
ARAUS_018844,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,silence_00005.wav,-3,False,,R0035_360,R0035_360,0.0,30.0,Other,3,2.6666666666666665,3.3333333333333335,3.0,3.0,3.6666666666666665,3.0,3.0,1.6666666666666667,3.3333333333333335,-0.17677666666666667,0.12203866666666667,63.37,16.3,1.13,0.0341,0.0171,0.412
ARAUS_018845,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,silence_00005.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,3,3.0,3.0,3.3333333333333335,2.0,2.0,3.0,2.0,3.6666666666666665,4.666666666666667,0.22559200000000001,0.016032333333333332,63.37,16.3,1.13,0.0341,0.0171,0.412
ARAUS_018846,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,silence_00005.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,4,3.25,4.0,3.25,2.75,1.75,1.75,3.0,3.0,3.5,0.3383885,0.17233500000000002,63.37,16.3,1.13,0.0341,0.0171,0.412
ARAUS_018847,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,silence_00005.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,4,3.25,3.0,3.75,2.5,2.5,2.75,2.25,2.75,3.75,0.11427675000000001,0.15533,63.37,16.3,1.13,0.0341,0.0171,0.412
ARAUS_018848,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00001.wav,-3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,-0.28033,-0.28033,67.41,20.4,1.12,0.0437,0.0261,0.264
ARAUS_018849,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00001.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,1.0,4.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,-0.56066,0.646447,65.93,18.9,1.12,0.0406,0.0232,0.304
ARAUS_018850,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00001.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,2.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,0.457107,-0.853553,64.22,17.1,1.13,0.0367,0.0192,0.366
ARAUS_018851,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00008.wav,0,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,-0.176777,0.28033,65.41,19.2,1.18,0.0354,0.0131,0.312
ARAUS_018852,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00008.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,0.603553,0.353553,63.98,17.2,1.15,0.0348,0.0152,0.363
ARAUS_018853,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00014.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,-0.5,0.0,66.83,20.3,1.27,0.0333,0.0353,0.612
ARAUS_018854,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00014.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,-0.5,0.31066,64.05,17.3,1.18,0.0332,0.021,0.49
ARAUS_018855,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00019.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,1.0,-0.353553,-0.06066,68.69,22.4,1.3,0.0384,0.012,0.24
ARAUS_018856,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00019.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,5.0,2.0,2.0,2.0,4.0,5.0,1.0,3.0,0.0,-0.164214,64.09,17.2,1.18,0.0351,0.0157,0.36
ARAUS_018857,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00020.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,0.573223,0.487437,68.17,23.3,1.34,0.0345,0.0126,0.26
ARAUS_018858,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00020.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,0.207107,0.085786,64.38,17.9,1.22,0.0333,0.0151,0.342
ARAUS_018859,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00021.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,0.176777,-0.28033,67.81,20.5,1.21,0.0367,0.0162,0.332
ARAUS_018860,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00021.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,-0.03033,0.426777,64.5,17.4,1.17,0.0344,0.0163,0.371
ARAUS_018861,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00036.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,0.103553,-1.0,69.1,24.3,1.28,0.0384,0.0114,0.629
ARAUS_018862,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00036.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,-0.073223,0.073223,64.17,17.4,1.19,0.0351,0.0148,0.413
ARAUS_018863,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00040.wav,-6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,4.0,3.0,1.0,2.0,4.0,3.0,2.0,5.0,0.176777,-0.073223,68.07,21.2,1.23,0.0358,0.0117,0.234
ARAUS_018864,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,traffic_00040.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,-0.146447,0.06066,64.38,17.4,1.16,0.0337,0.0145,0.349
ARAUS_018865,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,water_00002.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,1.0,2.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,-0.926777,-0.237437,64.19,18.7,1.54,0.0309,0.0162,0.342
ARAUS_018866,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,water_00003.wav,3,False,,R0035_360,R0035_360,0.0,30.0,Other,1,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,0.396447,0.207107,64.2,18.4,1.4,0.0315,0.0153,0.343
ARAUS_018867,ARAUS,5,train,R0035_segment_binaural_44100_2.wav,water_00005.wav,6,False,,R0035_360,R0035_360,0.0,30.0,Other,1,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,-0.207107,0.5,63.73,17.7,1.39,0.032,0.0163,0.366
